bizyaev_name,bizyaev_name_norm,bizyaev_catalog_token,RAJ2000,DEJ2000,h,z0,z0_over_h,h_over_z0,B/T,Type,thickness_flag,sparc_match_name,sparc_match_reason,match_sep_deg,nearest_sparc_name,nearest_sparc_sep_deg
NGC05050,NGC05050,NGC_5050,198.923874,2.878991,12.38,10.53,0.8505654281098545,1.1756885090218423,0.59,SB,thick_like,,unmatched,,,
PGC2291142,PGC2291142,PGC_2291142,198.946182,47.027992,6.4,1.05,0.1640625,6.095238095238095,0.13,SB,intermediate,,unmatched,,,
PGC91270,PGC91270,PGC_91270,198.964783,8.336121,11.92,1.84,0.1543624161073825,6.478260869565217,0.16,SB,intermediate,,unmatched,,,
PGC2400679,PGC2400679,PGC_2400679,199.071198,51.817318,5.95,1.39,0.2336134453781512,4.280575539568345,0.12,SB,thick_like,,unmatched,,,
NED,NED,,199.098328,53.218273,5.27,1.17,0.222011385199241,4.504273504273504,0.05,SC,thick_like,,unmatched,,,
PGC1493573,PGC1493573,PGC_1493573,199.114227,15.798176,6.62,1.22,0.1842900302114803,5.426229508196721,0.06,SD,intermediate,,unmatched,,,
PGC1897239,PGC1897239,PGC_1897239,199.125809,30.272493,5.91,1.91,0.3231810490693739,3.094240837696335,0.12,SC,thick_like,,unmatched,,,
PGC91271,PGC91271,PGC_91271,199.174805,26.131809,10.91,1.4,0.1283226397800183,7.792857142857144,0.04,IR,intermediate,,unmatched,,,
PGC2396104,PGC2396104,PGC_2396104,199.255066,51.561539,4.85,1.4,0.288659793814433,3.4642857142857144,0.18,SC,thick_like,,unmatched,,,
2MASXJ13170141+5316264,2MASXJ131701415316264,,199.255692,53.27393,5.22,1.64,0.3141762452107279,3.182926829268293,0.33,SB,thick_like,,unmatched,,,
PGC2007105,PGC2007105,PGC_2007105,199.417023,32.662239,3.71,1.91,0.5148247978436657,1.942408376963351,0.09,SC,thick_like,,unmatched,,,
PGC2296606,PGC2296606,PGC_2296606,199.449448,47.347164,3.56,1.39,0.3904494382022471,2.5611510791366907,0.15,SC,thick_like,,unmatched,,,
SDSSJ131753.01+302315.9,SDSSJ131753013023159,,199.470901,30.387754,4.94,0.89,0.180161943319838,5.55056179775281,0.05,SD,intermediate,,unmatched,,,
PGC2128118,PGC2128118,PGC_2128118,199.478699,38.47625,2.18,1.17,0.5366972477064219,1.8632478632478635,0.12,SC,thick_like,,unmatched,,,
PGC46328,PGC46328,PGC_46328,199.517151,33.855049,2.56,1.62,0.6328125,1.5802469135802468,0.15,SC,thick_like,,unmatched,,,
PGC1398226,PGC1398226,PGC_1398226,199.535492,11.750477,4.25,1.45,0.3411764705882353,2.931034482758621,0.17,SB,thick_like,,unmatched,,,
PGC2231514,PGC2231514,PGC_2231514,199.595291,43.886555,7.16,1.61,0.2248603351955307,4.447204968944099,0.06,SD,thick_like,,unmatched,,,
PGC2262292,PGC2262292,PGC_2262292,199.623932,45.283699,4.96,1.52,0.3064516129032258,3.263157894736842,0.06,SD,thick_like,,unmatched,,,
UGC08364,UGC08364,UGC_8364,199.643387,47.132191,8.03,2.03,0.2528019925280199,3.955665024630542,0.1,SD,thick_like,,unmatched,,,
PGC2154171,PGC2154171,PGC_2154171,199.669968,39.69508,7.62,1.31,0.1719160104986876,5.816793893129771,0.06,SD,intermediate,,unmatched,,,
NED,NED,,199.687408,19.305899,5.62,0.83,0.1476868327402135,6.771084337349398,0.05,SD,intermediate,,unmatched,,,
PGC1193311,PGC1193311,PGC_1193311,199.68956,1.386262,4.75,1.86,0.3915789473684211,2.553763440860215,0.5,SA,thick_like,,unmatched,,,
PGC2645868,PGC2645868,PGC_2645868,199.693741,62.909016,4.32,1.05,0.2430555555555555,4.114285714285715,0.06,SD,thick_like,,unmatched,,,
PGC158694,PGC158694,PGC_158694,199.832901,-1.074936,5.01,1.39,0.2774451097804391,3.60431654676259,0.26,SB,thick_like,,unmatched,,,
PGC91274,PGC91274,PGC_91274,199.852173,43.824997,7.8,1.96,0.2512820512820513,3.979591836734694,0.16,SD,thick_like,,unmatched,,,
PGC91275,PGC91275,PGC_91275,199.908813,33.254967,8.22,1.49,0.181265206812652,5.516778523489934,0.06,SD,intermediate,,unmatched,,,
PGC1484209,PGC1484209,PGC_1484209,199.918137,15.422409,3.41,1.4,0.4105571847507331,2.435714285714286,0.1,SC,thick_like,,unmatched,,,
PGC1492522,PGC1492522,PGC_1492522,199.924255,15.752955,7.51,1.63,0.2170439414114514,4.6073619631901845,0.09,SD,thick_like,,unmatched,,,
PGC1387111,PGC1387111,PGC_1387111,199.943405,10.972965,3.12,1.37,0.4391025641025641,2.2773722627737225,0.11,SC,thick_like,,unmatched,,,
PGC1324679,PGC1324679,PGC_1324679,199.94722,7.549283,4.33,1.63,0.3764434180138568,2.6564417177914117,0.24,SB,thick_like,,unmatched,,,
PGC2201632,PGC2201632,PGC_2201632,199.952652,42.572166,5.92,1.62,0.2736486486486487,3.654320987654321,0.12,SB,thick_like,,unmatched,,,
PGC2030215,PGC2030215,PGC_2030215,199.986557,33.355717,2.85,1.67,0.5859649122807017,1.7065868263473054,0.37,SB,thick_like,,unmatched,,,
PGC1173885,PGC1173885,PGC_1173885,200.037064,0.727613,6.05,1.44,0.2380165289256198,4.201388888888889,0.21,SB,thick_like,,unmatched,,,
NGC05103,NGC05103,NGC_5103,200.125015,43.084003,9.57,6.35,0.6635318704284221,1.5070866141732284,0.44,SA,thick_like,,unmatched,,,
PGC1638595,PGC1638595,PGC_1638595,200.175018,20.910089,5.44,2.48,0.4558823529411764,2.1935483870967745,0.07,SC,thick_like,,unmatched,,,
PGC91277,PGC91277,PGC_91277,200.193832,2.270024,5.69,2.66,0.4674868189806678,2.1390977443609023,0.07,SC,thick_like,,unmatched,,,
SDSSJ132055.07+101547.6,SDSSJ132055071015476,,200.229492,10.263217,3.27,0.79,0.2415902140672783,4.139240506329114,0.09,SC,thick_like,,unmatched,,,
PGC91278,PGC91278,PGC_91278,200.258179,33.064232,4.19,1.42,0.3389021479713603,2.950704225352113,0.07,SD,thick_like,,unmatched,,,
PGC1070338,PGC1070338,PGC_1070338,200.2771,-3.50647,4.78,1.94,0.405857740585774,2.463917525773196,0.18,SB,thick_like,,unmatched,,,
SDSSJ132126.03+071618.9,SDSSJ132126030716189,,200.35849,7.271919,4.75,1.21,0.2547368421052631,3.925619834710744,0.06,SD,thick_like,,unmatched,,,
PGC91281,PGC91281,PGC_91281,200.488815,35.637699,12.32,1.74,0.1412337662337662,7.080459770114943,0.05,IR,intermediate,,unmatched,,,
2MASXJ13215739+2217159,2MASXJ132157392217159,,200.489334,22.28783,3.85,1.8,0.4675324675324675,2.138888888888889,0.23,SC,thick_like,,unmatched,,,
PGC91282,PGC91282,PGC_91282,200.533417,35.393105,10.42,1.56,0.1497120921305182,6.679487179487179,0.05,SD,intermediate,,unmatched,,,
PGC2178064,PGC2178064,PGC_2178064,200.614426,41.250858,7.6,1.54,0.2026315789473684,4.935064935064935,0.05,SD,thick_like,,unmatched,,,
UGC08406,UGC08406,UGC_8406,200.687454,17.66189,10.54,3.85,0.3652751423149905,2.737662337662337,0.13,SC,thick_like,,unmatched,,,
PGC1546041,PGC1546041,PGC_1546041,200.700714,17.947468,4.26,1.22,0.2863849765258216,3.4918032786885247,0.21,SB,thick_like,,unmatched,,,
SDSSJ132248.51+103436.9,SDSSJ132248511034369,,200.702133,10.576929,4.49,0.78,0.1737193763919821,5.756410256410256,0.04,SD,intermediate,,unmatched,,,
UGC08407,UGC08407,UGC_8407,200.709183,19.690819,11.4,2.09,0.1833333333333333,5.454545454545455,0.07,SB,intermediate,,unmatched,,,
PGC91283,PGC91283,PGC_91283,200.810516,44.432796,10.07,1.36,0.1350546176762661,7.404411764705882,0.04,SD,intermediate,,unmatched,,,
PGC1924506,PGC1924506,PGC_1924506,200.835022,30.937548,3.65,1.0,0.273972602739726,3.65,0.13,SB,thick_like,,unmatched,,,
PGC1989337,PGC1989337,PGC_1989337,200.913681,32.275513,4.52,1.75,0.3871681415929204,2.5828571428571427,0.18,SC,thick_like,,unmatched,,,
PGC1522815,PGC1522815,PGC_1522815,200.934341,17.027475,3.91,0.95,0.2429667519181585,4.11578947368421,0.06,SB,thick_like,,unmatched,,,
NGC05131,NGC05131,NGC_5131,200.987244,30.988052,18.02,5.22,0.2896781354051054,3.452107279693487,0.39,SA,thick_like,,unmatched,,,
PGC2027870,PGC2027870,PGC_2027870,201.042511,33.261497,5.03,2.29,0.4552683896620278,2.1965065502183405,0.27,SB,thick_like,,unmatched,,,
PGC46835,PGC46835,PGC_46835,201.056519,15.568657,6.13,4.03,0.6574225122349103,1.521091811414392,0.28,SB,thick_like,,unmatched,,,
UGC08429,UGC08429,UGC_8429,201.104584,17.092911,8.57,2.26,0.263710618436406,3.792035398230089,0.04,SD,thick_like,,unmatched,,,
PGC2162705,PGC2162705,PGC_2162705,201.110367,40.231457,3.57,1.31,0.3669467787114846,2.7251908396946565,0.07,SC,thick_like,,unmatched,,,
PGC91285,PGC91285,PGC_91285,201.110916,43.956184,8.68,1.79,0.206221198156682,4.849162011173184,0.08,SD,thick_like,,unmatched,,,
PGC1935750,PGC1935750,PGC_1935750,201.112915,31.190351,3.98,1.31,0.3291457286432161,3.0381679389312977,0.07,SD,thick_like,,unmatched,,,
PGC91284,PGC91284,PGC_91284,201.127243,33.034241,7.61,1.26,0.1655716162943495,6.03968253968254,0.06,SD,intermediate,,unmatched,,,
SDSSJ132447.61+582919.8,SDSSJ132447615829198,,201.198364,58.488914,7.28,2.55,0.3502747252747252,2.8549019607843142,0.07,SC,thick_like,,unmatched,,,
PGC2277963,PGC2277963,PGC_2277963,201.200851,46.249474,3.99,1.23,0.3082706766917293,3.2439024390243905,0.31,SA,thick_like,,unmatched,,,
PGC1298598,PGC1298598,PGC_1298598,201.243073,6.326587,5.68,1.52,0.2676056338028169,3.7368421052631575,0.07,SD,thick_like,,unmatched,,,
PGC2279042,PGC2279042,PGC_2279042,201.305527,46.314388,5.34,1.31,0.2453183520599251,4.076335877862595,0.07,SC,thick_like,,unmatched,,,
SDSSJ132513.98+204304.9,SDSSJ132513982043049,,201.308258,20.71804,7.94,1.86,0.234256926952141,4.268817204301075,0.05,SD,thick_like,,unmatched,,,
UGC08437,UGC08437,UGC_8437,201.334244,18.452717,10.35,4.6,0.4444444444444444,2.25,0.49,SA,thick_like,,unmatched,,,
PGC1758675,PGC1758675,PGC_1758675,201.388702,26.001616,5.04,1.59,0.3154761904761904,3.1698113207547167,0.25,SB,thick_like,,unmatched,,,
PGC1784074,PGC1784074,PGC_1784074,201.432419,26.655973,5.19,1.25,0.2408477842003853,4.152,0.11,SB,thick_like,,unmatched,,,
PGC1788929,PGC1788929,PGC_1788929,201.437332,26.806641,5.85,1.26,0.2153846153846154,4.642857142857142,0.1,SB,thick_like,,unmatched,,,
PGC2049291,PGC2049291,PGC_2049291,201.503418,34.442669,6.61,3.26,0.4931921331316187,2.0276073619631902,0.19,SB,thick_like,,unmatched,,,
SDSSJ132605.40+605540.6,SDSSJ132605406055406,,201.522522,60.92794,3.75,1.2,0.32,3.125,0.09,SB,thick_like,,unmatched,,,
2MASXJ13260782+0859165,2MASXJ132607820859165,,201.532745,8.98818,5.39,1.7,0.3153988868274582,3.170588235294117,0.09,SB,thick_like,,unmatched,,,
PGC1765178,PGC1765178,PGC_1765178,201.541733,26.16103,5.14,0.76,0.1478599221789883,6.763157894736842,0.08,SD,intermediate,,unmatched,,,
PGC2083761,PGC2083761,PGC_2083761,201.639038,36.614388,4.72,1.35,0.2860169491525424,3.496296296296296,0.3,SB,thick_like,,unmatched,,,
PGC91289,PGC91289,PGC_91289,201.661865,27.039839,8.27,2.07,0.2503022974607013,3.995169082125604,0.1,SD,thick_like,,unmatched,,,
PGC1417372,PGC1417372,PGC_1417372,201.671783,12.8477,3.74,1.85,0.4946524064171123,2.021621621621622,0.11,SC,thick_like,,unmatched,,,
PGC1895699,PGC1895699,PGC_1895699,201.815201,30.236141,5.19,2.12,0.4084778420038535,2.44811320754717,0.41,SB,thick_like,,unmatched,,,
UGC08456,UGC08456,UGC_8456,201.895477,15.189297,8.99,1.67,0.185761957730812,5.383233532934132,0.06,SD,intermediate,,unmatched,,,
SDSSJ132743.28+553640.8,SDSSJ132743285536408,,201.930359,55.611336,3.28,1.61,0.4908536585365854,2.037267080745341,0.08,SC,thick_like,,unmatched,,,
PGC2160243,PGC2160243,PGC_2160243,201.959244,40.079876,6.57,3.74,0.5692541856925418,1.7566844919786095,0.4,SB,thick_like,,unmatched,,,
PGC1673143,PGC1673143,PGC_1673143,201.959595,22.615339,3.97,1.18,0.2972292191435768,3.3644067796610173,0.12,SB,thick_like,,unmatched,,,
PGC47206,PGC47206,PGC_47206,202.012024,31.958799,7.13,3.5,0.4908835904628331,2.037142857142857,0.18,SC,thick_like,,unmatched,,,
PGC1897184,PGC1897184,PGC_1897184,202.027893,30.271564,5.06,1.84,0.3636363636363637,2.75,0.17,SB,thick_like,,unmatched,,,
PGC1117422,PGC1117422,PGC_1117422,202.074127,-1.491163,4.08,1.4,0.3431372549019607,2.9142857142857146,0.08,SC,thick_like,,unmatched,,,
UGC08464,UGC08464,UGC_8464,202.079468,30.01932,9.96,2.39,0.2399598393574297,4.167364016736402,0.05,IR,thick_like,,unmatched,,,
SDSSJ132820.23+124543.8,SDSSJ132820231245438,,202.084335,12.76219,4.93,1.16,0.2352941176470588,4.25,0.06,SD,thick_like,,unmatched,,,
PGC91291,PGC91291,PGC_91291,202.128448,47.714066,8.71,2.07,0.2376578645235361,4.207729468599035,0.11,SB,thick_like,,unmatched,,,
PGC2579855,PGC2579855,PGC_2579855,202.179565,58.534054,4.26,1.45,0.3403755868544601,2.9379310344827587,0.13,SC,thick_like,,unmatched,,,
PGC1999316,PGC1999316,PGC_1999316,202.222733,32.488728,4.37,1.16,0.2654462242562929,3.767241379310345,0.08,SD,thick_like,,unmatched,,,
PGC3299966,PGC3299966,PGC_3299966,202.244553,-1.803476,4.31,0.95,0.2204176334106728,4.536842105263157,0.08,SB,thick_like,,unmatched,,,
PGC2523680,PGC2523680,PGC_2523680,202.24968,56.048805,3.45,2.21,0.6405797101449275,1.5610859728506787,0.1,SC,thick_like,,unmatched,,,
PGC2619995,PGC2619995,PGC_2619995,202.253693,61.549038,3.83,1.17,0.3054830287206266,3.273504273504274,0.13,SB,thick_like,,unmatched,,,
PGC1368288,PGC1368288,PGC_1368288,202.274292,9.6648,5.1,2.02,0.396078431372549,2.5247524752475248,0.1,SC,thick_like,,unmatched,,,
2MASXJ13290622+5735408,2MASXJ132906225735408,,202.275848,57.594666,5.05,2.21,0.4376237623762376,2.2850678733031677,0.48,SA,thick_like,,unmatched,,,
PGC1839897,PGC1839897,PGC_1839897,202.301437,28.578754,3.74,2.06,0.5508021390374331,1.8155339805825244,0.48,SA,thick_like,,unmatched,,,
PGC1297089,PGC1297089,PGC_1297089,202.323776,6.245171,3.96,1.32,0.3333333333333333,3.0,0.13,SC,thick_like,,unmatched,,,
SDSSJ132922.97+113404.4,SDSSJ132922971134044,,202.345734,11.567915,3.16,1.92,0.6075949367088607,1.6458333333333337,0.34,SB,thick_like,,unmatched,,,
SDSSJ132924.20+095656.0,SDSSJ132924200956560,,202.350021,9.94909,4.36,1.18,0.2706422018348624,3.694915254237289,0.08,SD,thick_like,,unmatched,,,
PGC47385,PGC47385,PGC_47385,202.461227,12.346017,8.12,3.78,0.4655172413793104,2.148148148148148,0.45,SA,thick_like,,unmatched,,,
PGC1676531,PGC1676531,PGC_1676531,202.473068,22.813871,5.08,1.63,0.3208661417322834,3.1165644171779143,0.09,SB,thick_like,,unmatched,,,
SDSSJ133012.40+442818.8,SDSSJ133012404428188,,202.550995,44.471909,3.74,1.0,0.267379679144385,3.74,0.08,SC,thick_like,,unmatched,,,
PGC1581090,PGC1581090,PGC_1581090,202.570206,19.117567,3.86,1.34,0.3471502590673575,2.880597014925373,0.18,SB,thick_like,,unmatched,,,
UGC08506,UGC08506,UGC_8506,202.661423,49.136589,10.28,2.15,0.2091439688715953,4.78139534883721,0.07,SD,thick_like,,unmatched,,,
PGC2039711,PGC2039711,PGC_2039711,202.681396,33.838432,4.0,1.19,0.2975,3.361344537815126,0.16,SB,thick_like,,unmatched,,,
PGC159121,PGC159121,PGC_159121,202.724854,1.406518,3.12,1.74,0.5576923076923077,1.793103448275862,0.31,SB,thick_like,,unmatched,,,
NED,NED,,202.74025,36.989239,6.34,0.78,0.1230283911671924,8.128205128205128,0.05,SB,intermediate,,unmatched,,,
PGC2186982,PGC2186982,PGC_2186982,202.802383,41.796192,4.57,1.6,0.350109409190372,2.85625,0.08,IR,thick_like,,unmatched,,,
PGC1473561,PGC1473561,PGC_1473561,202.902725,15.037192,5.33,1.33,0.24953095684803,4.007518796992481,0.22,SB,thick_like,,unmatched,,,
IC00893,IC00893,IC_893,202.947433,-2.611617,9.08,4.1,0.4515418502202643,2.214634146341464,0.18,SB,thick_like,,unmatched,,,
UGC08515,UGC08515,UGC_8515,202.962555,11.25089,9.55,2.7,0.2827225130890052,3.537037037037037,0.27,SB,thick_like,,unmatched,,,
NED,NED,,202.994492,6.028995,4.93,0.76,0.1541582150101419,6.4868421052631575,0.09,SB,intermediate,,unmatched,,,
PGC1376530,PGC1376530,PGC_1376530,203.001175,10.231138,4.75,1.35,0.2842105263157894,3.518518518518518,0.06,SD,thick_like,,unmatched,,,
PGC92959,PGC92959,PGC_92959,203.002014,2.181885,6.65,1.48,0.2225563909774436,4.493243243243244,0.06,SD,thick_like,,unmatched,,,
PGC2422090,PGC2422090,PGC_2422090,203.033691,52.72493,3.75,1.47,0.392,2.5510204081632653,0.16,SB,thick_like,,unmatched,,,
2MASXJ13321543+2637470,2MASXJ133215432637470,,203.064056,26.62958,5.85,1.16,0.1982905982905982,5.043103448275862,0.07,SD,intermediate,,unmatched,,,
2MASXJ13321828+0756269,2MASXJ133218280756269,,203.076248,7.94061,5.07,1.59,0.3136094674556213,3.188679245283019,0.09,SC,thick_like,,unmatched,,,
SDSSJ133224.78+295937.0,SDSSJ133224782959370,,203.103271,29.993633,5.31,0.81,0.1525423728813559,6.5555555555555545,0.04,SD,intermediate,,unmatched,,,
NGC05208,NGC05208,NGC_5208,203.116409,7.316439,13.08,11.66,0.8914373088685016,1.1217838765008576,0.47,SB,thick_like,,unmatched,,,
PGC2229998,PGC2229998,PGC_2229998,203.160461,43.823635,4.83,1.74,0.3602484472049689,2.7758620689655173,0.18,SB,thick_like,,unmatched,,,
PGC1958727,PGC1958727,PGC_1958727,203.199448,31.676641,7.96,1.38,0.1733668341708542,5.768115942028986,0.08,SD,intermediate,,unmatched,,,
PGC47680,PGC47680,PGC_47680,203.209,-3.082803,10.14,4.45,0.4388560157790926,2.2786516853932586,0.12,SC,thick_like,,unmatched,,,
PGC1995173,PGC1995173,PGC_1995173,203.20961,32.400642,5.31,1.82,0.3427495291902072,2.917582417582417,0.27,SB,thick_like,,unmatched,,,
PGC1418616,PGC1418616,PGC_1418616,203.232697,12.90917,4.54,1.85,0.4074889867841409,2.454054054054054,0.25,SB,thick_like,,unmatched,,,
PGC214116,PGC214116,PGC_214116,203.262619,34.550625,4.34,2.02,0.4654377880184332,2.1485148514851486,0.19,SC,thick_like,,unmatched,,,
SDSSJ133310.99+370919.8,SDSSJ133310993709198,,203.295822,37.155502,4.36,0.94,0.2155963302752293,4.638297872340426,0.07,SD,thick_like,,unmatched,,,
PGC2191483,PGC2191483,PGC_2191483,203.306839,42.049831,5.5,0.98,0.1781818181818182,5.612244897959184,0.09,SC,intermediate,,unmatched,,,
PGC2038946,PGC2038946,PGC_2038946,203.337738,33.794815,2.91,1.79,0.6151202749140894,1.6256983240223464,0.12,SC,thick_like,,unmatched,,,
PGC1256389,PGC1256389,PGC_1256389,203.35141,3.660943,3.83,1.0,0.2610966057441253,3.83,0.07,SC,thick_like,,unmatched,,,
SDSSJ133324.73+382118.7,SDSSJ133324733821187,,203.353043,38.355217,6.95,1.04,0.1496402877697841,6.682692307692308,0.06,SB,intermediate,,unmatched,,,
SDSSJ133325.09+483639.2,SDSSJ133325094836392,,203.354538,48.610916,5.01,0.92,0.1836327345309381,5.445652173913043,0.07,SD,intermediate,,unmatched,,,
PGC2269607,PGC2269607,PGC_2269607,203.451096,45.731491,5.22,1.76,0.3371647509578544,2.965909090909091,0.14,SC,thick_like,,unmatched,,,
IC00897,IC00897,IC_897,203.483749,17.712725,9.63,2.74,0.284527518172378,3.5145985401459856,0.18,SD,thick_like,,unmatched,,,
NED,NED,,203.49379,14.249351,4.62,0.82,0.1774891774891774,5.634146341463415,0.06,SD,intermediate,,unmatched,,,
UGC08551,UGC08551,UGC_8551,203.518921,52.702286,15.2,3.46,0.2276315789473684,4.393063583815029,0.15,SB,thick_like,,unmatched,,,
PGC91297,PGC91297,PGC_91297,203.537155,39.850368,5.71,1.08,0.1891418563922942,5.287037037037036,0.08,SD,intermediate,,unmatched,,,
2MASXJ13341710+3455455,2MASXJ133417103455455,,203.571182,34.929325,7.65,7.28,0.9516339869281044,1.050824175824176,0.52,SB,thick_like,,unmatched,,,
UGC08549,UGC08549,UGC_8549,203.572861,32.199818,9.11,2.39,0.2623490669593853,3.811715481171548,0.18,SB,thick_like,,unmatched,,,
NED,NED,,203.583221,17.113453,4.46,1.03,0.2309417040358744,4.330097087378641,0.06,SD,thick_like,,unmatched,,,
PGC165620,PGC165620,PGC_165620,203.588333,33.938808,5.48,4.26,0.7773722627737225,1.2863849765258215,0.22,SC,thick_like,,unmatched,,,
PGC2126289,PGC2126289,PGC_2126289,203.682953,38.411297,3.95,0.96,0.2430379746835443,4.114583333333334,0.09,SD,thick_like,,unmatched,,,
PGC47862,PGC47862,PGC_47862,203.686035,1.705095,5.06,2.04,0.4031620553359684,2.4803921568627447,0.48,SB,thick_like,,unmatched,,,
NED,NED,,203.695389,38.506039,4.4,0.79,0.1795454545454545,5.569620253164557,0.05,SD,intermediate,,unmatched,,,
PGC1676838,PGC1676838,PGC_1676838,203.696899,22.830366,5.03,1.46,0.2902584493041749,3.445205479452055,0.41,SB,thick_like,,unmatched,,,
PGC2592186,PGC2592186,PGC_2592186,203.728668,59.592457,7.84,1.58,0.2015306122448979,4.962025316455696,0.27,SB,thick_like,,unmatched,,,
PGC1827217,PGC1827217,PGC_1827217,203.801559,28.132662,4.93,1.79,0.3630831643002029,2.754189944134078,0.12,SC,thick_like,,unmatched,,,
SDSSJ133515.72+490940.1,SDSSJ133515724909401,,203.815521,49.161156,3.8,1.12,0.2947368421052632,3.3928571428571423,0.08,SC,thick_like,,unmatched,,,
PGC1197021,PGC1197021,PGC_1197021,203.918167,1.508115,3.69,0.93,0.2520325203252033,3.967741935483871,0.07,SC,thick_like,,unmatched,,,
NED,NED,,203.960175,29.029911,4.67,0.76,0.1627408993576017,6.144736842105263,0.05,SD,intermediate,,unmatched,,,
PGC47970,PGC47970,PGC_47970,203.965042,27.866837,4.23,1.69,0.3995271867612293,2.502958579881657,0.42,SB,thick_like,,unmatched,,,
SDSSJ133604.36+181853.5,SDSSJ133604361818535,,204.018173,18.314871,4.84,1.37,0.2830578512396695,3.532846715328467,0.05,SD,thick_like,,unmatched,,,
UGC08590,UGC08590,UGC_8590,204.027695,37.088062,9.38,2.45,0.2611940298507462,3.8285714285714287,0.05,SD,thick_like,,unmatched,,,
PGC1469882,PGC1469882,PGC_1469882,204.055344,14.895672,5.97,1.92,0.321608040201005,3.109375,0.24,SB,thick_like,,unmatched,,,
PGC2584953,PGC2584953,PGC_2584953,204.059052,58.97554,2.95,1.09,0.3694915254237288,2.706422018348624,0.08,SD,thick_like,,unmatched,,,
PGC1711843,PGC1711843,PGC_1711843,204.08992,24.615946,6.89,1.36,0.1973875181422351,5.066176470588235,0.21,SB,intermediate,,unmatched,,,
PGC2070442,PGC2070442,PGC_2070442,204.105148,35.818325,3.71,1.78,0.4797843665768194,2.0842696629213484,0.13,SC,thick_like,,unmatched,,,
PGC1701393,PGC1701393,PGC_1701393,204.148346,24.175545,4.15,0.9,0.216867469879518,4.611111111111112,0.08,SC,thick_like,,unmatched,,,
PGC1783858,PGC1783858,PGC_1783858,204.175125,26.650154,6.44,1.83,0.2841614906832298,3.519125683060109,0.08,SD,thick_like,,unmatched,,,
PGC1401653,PGC1401653,PGC_1401653,204.19426,11.969736,4.99,2.23,0.4468937875751503,2.2376681614349776,0.36,SB,thick_like,,unmatched,,,
UGC08608,UGC08608,UGC_8608,204.254272,31.766466,15.32,3.0,0.195822454308094,5.1066666666666665,0.04,SD,intermediate,,unmatched,,,
NED,NED,,204.279556,19.907591,5.52,1.0,0.1811594202898551,5.52,0.05,SB,intermediate,,unmatched,,,
SDSSJ133721.17+444303.1,SDSSJ133721174443031,,204.33786,44.717499,2.99,1.34,0.4481605351170568,2.2313432835820897,0.11,SB,thick_like,,unmatched,,,
PGC2081725,PGC2081725,PGC_2081725,204.344025,36.501373,3.77,1.27,0.3368700265251989,2.968503937007874,0.16,SB,thick_like,,unmatched,,,
SDSSJ133728.21+495111.4,SDSSJ133728214951114,,204.367554,49.853168,3.97,1.17,0.2947103274559193,3.393162393162393,0.07,SC,thick_like,,unmatched,,,
PGC1318682,PGC1318682,PGC_1318682,204.374054,7.307046,12.05,2.33,0.1933609958506224,5.171673819742489,0.07,SC,intermediate,,unmatched,,,
PGC184034,PGC184034,PGC_184034,204.529785,-1.893398,4.23,3.19,0.7541371158392434,1.3260188087774296,0.13,SC,thick_like,,unmatched,,,
PGC92961,PGC92961,PGC_92961,204.624176,13.989483,5.78,1.38,0.2387543252595155,4.18840579710145,0.07,SD,thick_like,,unmatched,,,
PGC1309268,PGC1309268,PGC_1309268,204.664047,6.878185,5.37,1.14,0.212290502793296,4.710526315789474,0.06,SD,thick_like,,unmatched,,,
PGC1580531,PGC1580531,PGC_1580531,204.675537,19.100317,4.54,1.67,0.3678414096916299,2.7185628742514973,0.29,SB,thick_like,,unmatched,,,
